id,uid,apex_time,apex_time_str,apex_distance,dataset,source_file,label,label_name,saved_timestamp,username,x_min_m,x_max_m,t_start_s,t_end_s
219,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891218.23,2021-11-02 22:13:38.230,36344.0,ooi_optasense_north_c2_full,20211102_221331.h5,1,Bp_B,2025-12-22 19:48:13.778,ers334,36432.0,45800.0,0.07499999999999574,5.210000000000001
220,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891222.75,2021-11-02 22:13:42.750,13168.0,ooi_optasense_north_c2_full,20211102_221331.h5,2,Bp_A,2025-12-22 19:49:37.129,ers334,13080.0,39904.0,-0.01999999999999602,16.07
221,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891231.935,2021-11-02 22:13:51.935,23736.0,ooi_optasense_north_c2_full,20211102_221331.h5,2,Bp_A,2025-12-22 19:55:44.481,ers334,23744.0,31688.0,0.05999999999999872,4.135000000000002
222,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891236.745,2021-11-02 22:13:56.745,17448.0,ooi_optasense_north_c2_full,20211102_221331.h5,2,Bp_A,2025-12-22 19:57:12.804,ers334,17472.0,38200.0,0.0,11.48
223,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891240.2549999,2021-11-02 22:14:00.255,38216.0,ooi_optasense_north_c2_full,20211102_221331.h5,2,Bp_A,2025-12-22 19:58:03.031,ers334,38216.0,45768.0,0.0,4.625
225,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891251.76,2021-11-02 22:14:11.760,19984.0,ooi_optasense_north_c2_full,20211102_221401.h5,1,Bp_B,2025-12-22 20:01:03.719,ers334,20056.0,45696.0,0.03999999999999915,13.235
226,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891243.9199998,2021-11-02 22:14:03.920,12256.0,ooi_optasense_north_c2_full,20211102_221401.h5,1,Bp_B,2025-12-22 20:02:51.377,ers334,680.0,40648.0,0.21000000000000085,16.575000000000003
227,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891267.56,2021-11-02 22:14:27.560,13144.0,ooi_optasense_north_c2_full,20211102_221401.h5,2,Bp_A,2025-12-22 20:05:53.881,ers334,13152.0,42032.0,0.0,17.42
228,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891276.54,2021-11-02 22:14:36.540,24104.0,ooi_optasense_north_c2_full,20211102_221431.h5,2,Bp_A,2025-12-22 20:06:56.048,ers334,24064.0,32432.0,0.0,4.130000000000003
229,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891288.96,2021-11-02 22:14:48.960,11864.0,ooi_optasense_north_c2_full,20211102_221431.h5,1,Bp_B,2025-12-22 20:11:39.160,ers334,816.0,40112.0,0.33999999999999986,16.165
230,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891296.0,2021-11-02 22:14:56.000,19880.0,ooi_optasense_north_c2_full,20211102_221431.h5,1,Bp_B,2025-12-22 20:12:38.710,ers334,19800.0,37792.0,-0.10000000000000142,9.120000000000001
231,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891301.0149999,2021-11-02 22:15:01.015,37936.0,ooi_optasense_north_c2_full,20211102_221431.h5,1,Bp_B,2025-12-22 20:13:16.960,ers334,37936.0,45664.0,0.23000000000000043,5.25
232,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891325.22,2021-11-02 22:15:25.220,40064.0,ooi_optasense_north_c2_full,20211102_221501.h5,2,Bp_A,2025-12-22 20:14:05.967,ers334,40032.0,45832.0,0.0,3.5050000000000026
233,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891311.815,2021-11-02 22:15:11.815,13160.0,ooi_optasense_north_c2_full,20211102_221501.h5,2,Bp_A,2025-12-22 20:15:30.578,ers334,13136.0,40072.0,-0.010000000000001563,16.034999999999997
234,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891333.585,2021-11-02 22:15:33.585,13144.0,ooi_optasense_north_c2_full,20211102_221531.h5,1,Bp_B,2025-12-22 20:16:39.715,ers334,12984.0,39680.0,0.035000000000003695,15.780000000000001
235,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891338.925,2021-11-02 22:15:38.925,19696.0,ooi_optasense_north_c2_full,20211102_221531.h5,1,Bp_B,2025-12-22 20:17:43.578,ers334,19680.0,28944.0,0.14999999999999858,4.18
236,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891340.51,2021-11-02 22:15:40.510,37864.0,ooi_optasense_north_c2_full,20211102_221531.h5,1,Bp_B,2025-12-22 20:18:28.864,ers334,37904.0,45656.0,0.015000000000000568,4.859999999999999
237,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891344.83,2021-11-02 22:15:44.830,37968.0,ooi_optasense_north_c2_full,20211102_221531.h5,1,Bp_B,2025-12-22 20:19:04.881,ers334,37968.0,45704.0,-0.09500000000000597,4.114999999999995
238,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891355.5149999,2021-11-02 22:15:55.515,11512.0,ooi_optasense_north_c2_full,20211102_221531.h5,1,Bp_B,2025-12-22 20:21:00.406,ers334,1128.0,40344.0,0.28500000000000014,16.515
239,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891367.21,2021-11-02 22:16:07.210,39368.0,ooi_optasense_north_c2_full,20211102_221601.h5,2,Bp_A,2025-12-22 20:21:41.305,ers334,39400.0,45536.0,-0.0049999999999954525,4.130000000000003
240,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891362.115,2021-11-02 22:16:02.115,39336.0,ooi_optasense_north_c2_full,20211102_221601.h5,2,Bp_A,2025-12-22 20:22:28.270,ers334,39368.0,45632.0,-0.02499999999999858,4.414999999999999
241,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891368.25,2021-11-02 22:16:08.250,14016.0,ooi_optasense_north_c2_full,20211102_221601.h5,1,Bp_B,2025-12-22 20:24:11.466,ers334,856.0,44336.0,0.17999999999999972,15.230000000000004
242,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891381.84,2021-11-02 22:16:21.840,39360.0,ooi_optasense_north_c2_full,20211102_221601.h5,1,Bp_B,2025-12-22 20:24:51.181,ers334,39232.0,45808.0,0.09499999999999886,4.494999999999997
243,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891365.965,2021-11-02 22:16:05.965,20592.0,ooi_optasense_north_c2_full,20211102_221601.h5,2,Bp_A,2025-12-22 20:26:25.286,ers334,20584.0,34416.0,0.0,7.375
244,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891387.995,2021-11-02 22:16:27.995,38192.0,ooi_optasense_north_c2_full,20211102_221601.h5,1,Bp_B,2025-12-22 20:33:52.395,ers334,38144.0,45832.0,0.015000000000000568,4.640000000000001
245,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891380.34,2021-11-02 22:16:20.340,13648.0,ooi_optasense_north_c2_full,20211102_221601.h5,2,Bp_A,2025-12-22 20:35:06.729,ers334,13552.0,45104.0,-0.02500000000000213,20.564999999999998
246,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891393.0449998,2021-11-02 22:16:33.045,18176.0,ooi_optasense_north_c2_full,20211102_221631.h5,1,Bp_B,2025-12-22 20:36:02.628,ers334,18392.0,45976.0,0.03500000000000014,14.230000000000004
247,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891410.76,2021-11-02 22:16:50.760,39672.0,ooi_optasense_north_c2_full,20211102_221631.h5,2,Bp_A,2025-12-22 20:36:53.119,ers334,39656.0,45624.0,0.0,3.529999999999994
249,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891406.205,2021-11-02 22:16:46.205,24144.0,ooi_optasense_north_c2_full,20211102_221631.h5,2,Bp_A,2025-12-22 20:39:21.572,ers334,24128.0,32128.0,-0.005000000000002558,3.894999999999996
250,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891402.355,2021-11-02 22:16:42.355,12320.0,ooi_optasense_north_c2_full,20211102_221631.h5,1,Bp_B,2025-12-22 20:43:51.805,ers334,1008.0,41216.0,0.09999999999999964,16.475
251,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891414.215,2021-11-02 22:16:54.215,15888.0,ooi_optasense_north_c2_full,20211102_221631.h5,1,Bp_B,2025-12-22 20:46:19.085,ers334,1120.0,43024.0,0.24499999999999744,14.195
252,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891426.1299999,2021-11-02 22:17:06.130,20992.0,ooi_optasense_north_c2_full,20211102_221701.h5,1,Bp_B,2025-12-22 20:47:19.605,ers334,20904.0,39096.0,-0.03999999999999915,9.555
253,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891429.5349998,2021-11-02 22:17:09.535,37384.0,ooi_optasense_north_c2_full,20211102_221701.h5,1,Bp_B,2025-12-22 20:47:54.954,ers334,37376.0,45536.0,-0.00999999999999801,4.674999999999997
254,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891428.095,2021-11-02 22:17:08.095,13488.0,ooi_optasense_north_c2_full,20211102_221701.h5,2,Bp_A,2025-12-22 20:49:40.962,ers334,13480.0,39856.0,-0.00999999999999801,15.715000000000003
255,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891451.34,2021-11-02 22:17:31.340,37896.0,ooi_optasense_north_c2_full,20211102_221701.h5,2,Bp_A,2025-12-22 20:51:00.253,ers334,37848.0,45704.0,0.054999999999999716,4.619999999999997
256,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891449.59,2021-11-02 22:17:29.590,13072.0,ooi_optasense_north_c2_full,20211102_221701.h5,1,Bp_B,2025-12-22 20:52:38.933,ers334,13072.0,37960.0,-0.019999999999999574,14.759999999999998
257,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891447.25,2021-11-02 22:17:27.250,20720.0,ooi_optasense_north_c2_full,20211102_221701.h5,2,Bp_A,2025-12-22 20:53:51.917,ers334,20656.0,32816.0,0.014999999999997016,6.139999999999997
258,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891471.59,2021-11-02 22:17:51.590,37584.0,ooi_optasense_north_c2_full,20211102_221731.h5,1,Bp_B,2025-12-22 20:55:12.065,ers334,37632.0,45960.0,0.08500000000000085,4.960000000000001
259,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891467.965,2021-11-02 22:17:47.965,18856.0,ooi_optasense_north_c2_full,20211102_221731.h5,1,Bp_B,2025-12-22 20:56:38.454,ers334,18656.0,38808.0,-0.10500000000000043,10.235
261,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891494.37,2021-11-02 22:18:14.370,39480.0,ooi_optasense_north_c2_full,20211102_221801.h5,2,Bp_A,2025-12-22 20:58:20.508,ers334,39512.0,45656.0,0.03999999999999915,3.729999999999997
262,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891513.865,2021-11-02 22:18:33.865,37768.0,ooi_optasense_north_c2_full,20211102_221831.h5,1,Bp_B,2025-12-22 20:59:35.495,ers334,37888.0,45680.0,0.0,4.520000000000003
263,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891514.78,2021-11-02 22:18:34.780,20880.0,ooi_optasense_north_c2_full,20211102_221831.h5,1,Bp_B,2025-12-22 21:00:44.858,ers334,20952.0,37704.0,0.060000000000002274,8.765
264,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891511.32,2021-11-02 22:18:31.320,39440.0,ooi_optasense_north_c2_full,20211102_221801.h5,1,Bp_B,2025-12-22 21:03:15.648,ers334,12360.0,39408.0,0.10999999999999943,17.599999999999998
265,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891525.1,2021-11-02 22:18:45.100,21192.0,ooi_optasense_north_c2_full,20211102_221831.h5,1,Bp_B,2025-12-22 21:04:19.941,ers334,21104.0,38432.0,-0.01999999999999602,9.475000000000001
266,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891531.8049998,2021-11-02 22:18:51.805,37528.0,ooi_optasense_north_c2_full,20211102_221831.h5,1,Bp_B,2025-12-22 21:04:52.470,ers334,37584.0,45816.0,0.060000000000002274,5.605000000000004
267,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891537.0149999,2021-11-02 22:18:57.015,38288.0,ooi_optasense_north_c2_full,20211102_221831.h5,2,Bp_A,2025-12-22 21:06:00.299,ers334,38288.0,45624.0,-0.02499999999999858,4.330000000000002
268,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891553.245,2021-11-02 22:19:13.245,39256.0,ooi_optasense_north_c2_full,20211102_221901.h5,1,Bp_B,2025-12-22 21:06:53.348,ers334,39232.0,45776.0,0.0449999999999946,4.210000000000001
269,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891557.5349998,2021-11-02 22:19:17.535,38592.0,ooi_optasense_north_c2_full,20211102_221901.h5,1,Bp_B,2025-12-22 21:07:51.545,ers334,38584.0,45768.0,0.015000000000000568,4.600000000000001
270,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891559.28,2021-11-02 22:19:19.280,21016.0,ooi_optasense_north_c2_full,20211102_221901.h5,1,Bp_B,2025-12-22 21:11:47.762,ers334,21016.0,38160.0,-0.004999999999999005,8.835
271,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891560.645,2021-11-02 22:19:20.645,13488.0,ooi_optasense_north_c2_full,20211102_221901.h5,2,Bp_A,2025-12-22 21:13:23.967,ers334,13480.0,45240.0,0.029999999999997584,20.155
272,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891579.33,2021-11-02 22:19:39.330,38568.0,ooi_optasense_north_c2_full,20211102_221931.h5,2,Bp_A,2025-12-22 21:14:05.908,ers334,38480.0,45840.0,0.09499999999999886,4.649999999999999
273,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891554.6,2021-11-02 22:19:14.600,39560.0,ooi_optasense_north_c2_full,20211102_221901.h5,1,Bp_B,2025-12-22 21:15:52.014,ers334,11928.0,39504.0,-0.004999999999999005,17.89
274,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891582.455,2021-11-02 22:19:42.455,12960.0,ooi_optasense_north_c2_full,20211102_221931.h5,1,Bp_B,2025-12-22 21:18:41.542,ers334,1416.0,45792.0,0.08500000000000085,19.585
275,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891599.8999999,2021-11-02 22:19:59.900,38120.0,ooi_optasense_north_c2_full,20211102_221931.h5,1,Bp_B,2025-12-22 21:19:48.353,ers334,17432.0,38096.0,0.06500000000000128,13.349999999999998
276,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891603.925,2021-11-02 22:20:03.925,20944.0,ooi_optasense_north_c2_full,20211102_222001.h5,1,Bp_B,2025-12-22 21:21:06.544,ers334,20984.0,37672.0,0.03499999999999659,8.784999999999997
277,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891606.405,2021-11-02 22:20:06.405,12776.0,ooi_optasense_north_c2_full,20211102_222001.h5,2,Bp_A,2025-12-22 21:22:37.565,ers334,12760.0,43288.0,-0.18500000000000227,17.575000000000003
278,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891628.03,2021-11-02 22:20:28.030,12272.0,ooi_optasense_north_c2_full,20211102_222001.h5,1,Bp_B,2025-12-22 21:24:53.231,ers334,1592.0,40408.0,0.10999999999999943,15.805
279,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891639.725,2021-11-02 22:20:39.725,37784.0,ooi_optasense_north_c2_full,20211102_222031.h5,1,Bp_B,2025-12-22 21:25:31.847,ers334,37800.0,45480.0,-0.02499999999999858,4.75
280,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891643.81,2021-11-02 22:20:43.810,37264.0,ooi_optasense_north_c2_full,20211102_222031.h5,1,Bp_B,2025-12-22 21:27:21.831,ers334,10096.0,37240.0,0.03500000000000014,17.765
281,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891647.04,2021-11-02 22:20:47.040,18640.0,ooi_optasense_north_c2_full,20211102_222031.h5,1,Bp_B,2025-12-22 21:28:43.448,ers334,18808.0,38056.0,0.0,9.985
282,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891633.5449998,2021-11-02 22:20:33.545,0.0,ooi_optasense_north_c2_full,20211102_222031.h5,1,Bp_B,2025-12-22 21:31:35.053,ers334,11496.0,27824.0,-0.6200000000000001,10.65
283,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891652.06,2021-11-02 22:20:52.060,13896.0,ooi_optasense_north_c2_full,20211102_222031.h5,2,Bp_A,2025-12-22 21:32:37.162,ers334,13824.0,39800.0,0.09499999999999886,15.475000000000001
284,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891660.74,2021-11-02 22:21:00.740,38312.0,ooi_optasense_north_c2_full,20211102_222031.h5,2,Bp_A,2025-12-22 21:33:36.188,ers334,38240.0,45704.0,-0.00999999999999801,4.869999999999997
285,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891670.825,2021-11-02 22:21:10.825,20040.0,ooi_optasense_north_c2_full,20211102_222101.h5,2,Bp_A,2025-12-22 21:34:47.005,ers334,20120.0,32472.0,-0.00999999999999801,6.229999999999997
286,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891681.28,2021-11-02 22:21:21.280,38016.0,ooi_optasense_north_c2_full,20211102_222101.h5,1,Bp_B,2025-12-22 21:35:38.412,ers334,37968.0,45784.0,0.045000000000001705,4.774999999999999
287,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891673.06,2021-11-02 22:21:13.060,11680.0,ooi_optasense_north_c2_full,20211102_222101.h5,1,Bp_B,2025-12-22 21:38:25.218,ers334,2432.0,40928.0,0.3049999999999997,16.53
288,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891702.51,2021-11-02 22:21:42.510,37032.0,ooi_optasense_north_c2_full,20211102_222131.h5,1,Bp_B,2025-12-22 21:40:12.994,ers334,37104.0,45704.0,0.0899999999999963,5.414999999999999
289,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891705.8,2021-11-02 22:21:45.800,39328.0,ooi_optasense_north_c2_full,20211102_222131.h5,2,Bp_A,2025-12-22 21:41:12.282,ers334,39312.0,45248.0,0.00999999999999801,3.549999999999997
290,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891692.675,2021-11-02 22:21:32.675,21240.0,ooi_optasense_north_c2_full,20211102_222131.h5,1,Bp_B,2025-12-22 21:42:09.308,ers334,21248.0,27672.0,0.005000000000002558,2.705000000000002
291,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891694.835,2021-11-02 22:21:34.835,13024.0,ooi_optasense_north_c2_full,20211102_222131.h5,1,Bp_B,2025-12-22 21:43:24.865,ers334,12976.0,40448.0,0.10000000000000142,16.04
292,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891695.625,2021-11-02 22:21:35.625,8104.0,ooi_optasense_north_c2_full,20211102_222131.h5,1,Bp_B,2025-12-22 21:44:14.681,ers334,1152.0,8152.0,0.030000000000001137,2.9950000000000045
293,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891716.9099998,2021-11-02 22:21:56.910,12976.0,ooi_optasense_north_c2_full,20211102_222131.h5,1,Bp_B,2025-12-22 21:46:01.522,ers334,12976.0,40392.0,-0.17999999999999972,15.579999999999998
294,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891722.815,2021-11-02 22:22:02.815,37752.0,ooi_optasense_north_c2_full,20211102_222201.h5,1,Bp_B,2025-12-22 21:46:39.187,ers334,37752.0,45720.0,0.0,5.2500000000000036
295,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891725.825,2021-11-02 22:22:05.825,37536.0,ooi_optasense_north_c2_full,20211102_222201.h5,1,Bp_B,2025-12-22 21:47:34.029,ers334,37536.0,45680.0,0.125,4.799999999999997
296,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891742.2949998,2021-11-02 22:22:22.295,37872.0,ooi_optasense_north_c2_full,20211102_222201.h5,1,Bp_B,2025-12-22 21:48:16.981,ers334,37912.0,45504.0,0.09499999999999886,4.660000000000004
297,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891740.08,2021-11-02 22:22:20.080,14200.0,ooi_optasense_north_c2_full,20211102_222201.h5,2,Bp_A,2025-12-22 21:50:14.542,ers334,14144.0,39792.0,-0.015000000000000568,15.135000000000002
298,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891752.58,2021-11-02 22:22:32.580,20128.0,ooi_optasense_north_c2_full,20211102_222231.h5,1,Bp_B,2025-12-22 21:51:17.031,ers334,20176.0,45416.0,0.03500000000000014,14.040000000000003
299,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891746.3049998,2021-11-02 22:22:26.305,34952.0,ooi_optasense_north_c2_full,20211102_222201.h5,1,Bp_B,2025-12-22 21:52:17.080,ers334,15784.0,34880.0,-0.0400000000000027,12.834999999999997
300,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891761.0149999,2021-11-02 22:22:41.015,12704.0,ooi_optasense_north_c2_full,20211102_222231.h5,1,Bp_B,2025-12-22 21:54:00.327,ers334,12712.0,40072.0,0.02499999999999858,15.755000000000003
301,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891768.9199998,2021-11-02 22:22:48.920,18888.0,ooi_optasense_north_c2_full,20211102_222231.h5,2,Bp_A,2025-12-22 21:55:22.731,ers334,18848.0,32968.0,0.030000000000001137,6.759999999999998
302,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891780.87,2021-11-02 22:23:00.870,37416.0,ooi_optasense_north_c2_full,20211102_222231.h5,1,Bp_B,2025-12-22 21:56:37.080,ers334,37392.0,45496.0,0.015000000000000568,4.925000000000001
303,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891784.585,2021-11-02 22:23:04.585,14568.0,ooi_optasense_north_c2_full,20211102_222301.h5,2,Bp_A,2025-12-22 21:58:00.356,ers334,14536.0,39480.0,-0.00999999999999801,14.82
304,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891790.205,2021-11-02 22:23:10.205,19384.0,ooi_optasense_north_c2_full,20211102_222301.h5,1,Bp_B,2025-12-22 21:59:04.519,ers334,19432.0,36976.0,0.08499999999999375,9.54
305,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891806.975,2021-11-02 22:23:26.975,19912.0,ooi_optasense_north_c2_full,20211102_222301.h5,1,Bp_B,2025-12-22 22:24:38.174,ers334,19960.0,43144.0,0.030000000000001137,12.704999999999998
306,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891805.2649999,2021-11-02 22:23:25.265,10960.0,ooi_optasense_north_c2_full,20211102_222301.h5,1,Bp_B,2025-12-22 22:27:15.398,ers334,1112.0,40272.0,0.2700000000000031,15.975000000000001
307,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891808.885,2021-11-02 22:23:28.885,7488.0,ooi_optasense_north_c2_full,20211102_222301.h5,1,Bp_B,2025-12-22 22:28:11.717,ers334,936.0,7432.0,-0.015000000000000568,3.754999999999999
308,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891814.25,2021-11-02 22:23:34.250,20512.0,ooi_optasense_north_c2_full,20211102_222331.h5,2,Bp_A,2025-12-22 22:29:16.861,ers334,20528.0,33856.0,0.030000000000001137,7.135000000000005
309,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891826.11,2021-11-02 22:23:46.110,37720.0,ooi_optasense_north_c2_full,20211102_222331.h5,1,Bp_B,2025-12-22 22:29:56.669,ers334,37776.0,45592.0,0.025000000000005684,4.935000000000002
310,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891922.995,2021-11-02 22:25:22.995,14336.0,ooi_optasense_north_c2_full,20211102_222501.h5,1,Bp_B,2025-12-23 00:43:54.239,ers334,824.0,38016.0,0.08999999999999986,10.934999999999999
311,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891922.76,2021-11-02 22:25:22.760,18376.0,ooi_optasense_north_c2_full,20211102_222501.h5,1,Bp_B,2025-12-23 00:45:56.487,ers334,18352.0,45520.0,0.03500000000000014,14.125000000000004
312,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891924.25,2021-11-02 22:25:24.250,14376.0,ooi_optasense_north_c2_full,20211102_222501.h5,2,Bp_A,2025-12-23 00:48:38.277,ers334,14280.0,45704.0,-0.15000000000000213,18.900000000000002
313,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891936.7,2021-11-02 22:25:36.700,20136.0,ooi_optasense_north_c2_full,20211102_222531.h5,2,Bp_A,2025-12-23 00:52:01.931,ers334,20256.0,43464.0,-0.030000000000001137,11.979999999999997
314,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891943.51,2021-11-02 22:25:43.510,18768.0,ooi_optasense_north_c2_full,20211102_222531.h5,1,Bp_B,2025-12-23 00:55:09.683,ers334,18704.0,44712.0,0.11499999999999488,13.994999999999997
315,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891944.6599998,2021-11-02 22:25:44.660,10856.0,ooi_optasense_north_c2_full,20211102_222531.h5,1,Bp_B,2025-12-23 14:45:45.713,ers334,1072.0,45800.0,0.0600000000000005,19.475
316,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891964.8899999,2021-11-02 22:26:04.890,16392.0,ooi_optasense_north_c2_full,20211102_222601.h5,1,Bp_B,2025-12-23 14:47:17.362,ers334,1192.0,45032.0,0.12000000000000455,13.905000000000001
317,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891967.8,2021-11-02 22:26:07.800,14440.0,ooi_optasense_north_c2_full,20211102_222601.h5,1,Bp_B,2025-12-23 14:48:18.176,ers334,14480.0,38032.0,0.10000000000000142,11.299999999999997
318,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891968.86,2021-11-02 22:26:08.860,13080.0,ooi_optasense_north_c2_full,20211102_222601.h5,2,Bp_A,2025-12-23 14:49:27.856,ers334,13080.0,40024.0,0.0800000000000054,15.720000000000006
319,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635891990.495,2021-11-02 22:26:30.495,11768.0,ooi_optasense_north_c2_full,20211102_222601.h5,1,Bp_B,2025-12-23 14:51:48.881,ers334,1536.0,41656.0,0.045000000000001705,16.465
320,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892011.75,2021-11-02 22:26:51.750,15712.0,ooi_optasense_north_c2_full,20211102_222631.h5,1,Bp_B,2025-12-23 14:57:02.624,ers334,15720.0,39480.0,0.07499999999999929,11.469999999999999
322,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892014.9099998,2021-11-02 22:26:54.910,13560.0,ooi_optasense_north_c2_full,20211102_222631.h5,2,Bp_A,2025-12-23 15:00:28.456,ers334,13552.0,40552.0,0.029999999999997584,15.36
323,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892022.79,2021-11-02 22:27:02.790,45000.0,ooi_optasense_north_c2_full,20211102_222701.h5,1,Bp_B,2025-12-23 15:02:44.686,ers334,25736.0,45032.0,0.06500000000000128,12.34
324,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892035.5449998,2021-11-02 22:27:15.545,11104.0,ooi_optasense_north_c2_full,20211102_222701.h5,1,Bp_B,2025-12-23 15:05:01.457,ers334,768.0,42224.0,0.2599999999999998,16.655
